What Can I Do About My Heroin Addiction?,"The will power from you is very critical, it is only you who can solve your addiction, If the addiction is severe you should enroll yourself in rehabilitation center to properly administer the right program for you. Think about your love ones, they will motivate you. They are hurting too"
My Husband Drinks A Lot - Is He An Alcoholic?,Yeah I would say that he is an alcoholic. It will only get worse and he will only depends on the alcohol more and more. Get him some help very soon.
Are Strong Cuban Cigars Good?,"Whether strong Cuban cigars are good or not really depends on a person's personal tastes. However, if a person is a  cigar fan  than the stronger one is the better."
Can SSI Test You For Marijuana?,"Yes, if SSI believes you have a drug abuse issue then they can test you for marijuana or other drugs. This is very uncommon though."
How Can I Kick An Opiate Addiction?,"Rehabilitation or detox clinic is probably the best way, this would ensure you don't come into contact or get tempted with the opiates and would provide counseling.  Alternately, Narcotics Anonymous can help, and you could also wean yourself off by lessening your &quot;dose&quot; each time you use."
What Is The Best Way To Learn To Smoke Cigarettes Without Getting Dizzy?,This is like asking  How can I jump off the roof of a ten-story building and not get hurt?  The response is  Why?  Why would you want to  learn to smoke  if it's making you sick? Hello?
I Drink Four To Eight Beers A Night.  Am I An Alcoholic?,"If your personality changes or if the drinking is having a negative effect on your life, I would say you were an alcoholic."
What Is Suboxone Used For And Can It Be Used Outside Of A Doctors Office?,"Suboxone is a combination of buprenorphine and naloxone, available only by prescription and used to treat opiod addiction.  It should be used only under a doctor's close supervision because if used with  opiods or tranquilizers, it can cause death.  So, no, it should not be used outside of a"
Do I Drink Too Much Wine?,It is quite impossible to drink too much wine.  It is full of helpful antioxidants that rid our bodies of the free radicals created by drinking too much beer and binging on vodka shots.
What Are The Side Effects Of Smoking Weed?,"Some people experience no addiction using it  pleasantly without lasting effects.  But many others become hopelessly addicted, at which point it overtakes their lives.  If addicted, unless you totally eliminate it  (Narcotics Anonymous  is by far the best program) it leads to three things only:"
Should I Drink Around My Alcoholic Husband?,"Alcohol ruins people's lives. When someone is making an effort in their lives to get sober and stay sober, be considerate and abstain from drinking around them."
What Can I Do About My Husband Who Won't Quit Smoking Marijuana?,"Leave. I have tried everything at at end of the day its always the addiction that wins, If a person does not respect you enough to want to make you happy, after all the point of marraige is to  travel on the same path then you deserve better."
How Can You Stop Being An Enabler To A Drug Addict?,"Addiction is a family disease; everyone in the family needs help, not just the addict. Go to AlAnon meetings (addiction is addiction; it doesn't matter if it's alcohol, drugs, sex, gambling, etc. ) and you can learn how to better care for yourself, and subsequently your loved ones."
How Can I Talk To My Husband Who Is In Denial About His Alcoholism?,Thsi will be hard as long as he is in denial. But try to hit him with something that will really pull at his heartstrings. Show him old home videos or photo albums. Insist that you will always support him. Make it clear that you will attend support groups too. Try to get rid of all the alcohol.
How Do You Handle Abusive Men?,The best thing you can do is once you find out that they are abusive is leave them. Being a female and an ex police officer they only get more abusive so get out early when you find out. You will find a nice guy sooner or later.
How Effective Are Endit Smokeless Inhalers?,"Endit smokeless inhalers are effective in addressing the problem of nervous energy that many smokers feel when quitting cigarettes(what to do with my hands/mouth). They share the same faults of nicotine gum such as irritability, headaches, digestive upsets and anxiousness typically associated with"
When Someone Uses Cocaine Can They Break Out Of It?,"Your brother needs to be ready to quit. He would need to go to some sort of rehab, but in order for rehab to work he needs to want it to work. There is hope, but your brother needs to want to stop."
What Are Some States With The Cheapest Cigarettes?,"Some cities in Utah have very cheap cigarettes down to about $3. 50 per pack as of Dec '09, The average price of a pack of cigarettes across the country is about $3. 80 per pack so Utah is pretty cheap, every state has different tax amounts they charge in addition to the base price of cigarettes."
How Long Does It Take To Break Sugar Withdrawals?,"If you can consistently avoid sugar and sugar-filled products for 10 days, you will be past the worst of sugar addiction. If you slip, and consume sugar, don't give up!  Getting back to cleaner eating will be easier after a small slip up. You will feel so much better if you consistently avoid sugar!"
What Should I Do When My Husband Hides Drinking Alcohol?,"The best thing that you can do is find a local Al-Anon meeting, where you can get guidance for how to help your husband seek treatment."
What Are Some Common Marijuana Cons?,"Lung cancer just like smoking tobacco, smelly clothing and living areas, hard on children for second hand smoke, expensive compared to other recreation."
What Is The Least Addictive Anxiety Medication?,"Buspar is not addictive like the benzodiazepines types can be. Anyone who has an addictive personality can have problems if they take valium, xanax or ativan especially if it is long term. Talk to your pharmacist who is trained and has lots of references at his/her fingertips for advice."
Can You Give Me Some Help Beating A Percocet Addiction By Yourself?,keep lots of candy on hand. the sugar will tell the pleasure center in the brain that the cravings for the opiates are being met.
